state,county,year,metric_type,diabetes_prevalence,poverty_population,FIPS
Wisconsin,"Oconto County, Wisconsin",2019,Crude Rate,2.4,37196.0,55083
Wisconsin,"Lincoln County, Wisconsin",2019,Crude Rate,2.4,27018.0,55069
Wisconsin,"Waupaca County, Wisconsin",2019,Crude Rate,2.4,49607.0,55135
Wisconsin,"Barron County, Wisconsin",2019,Crude Rate,2.4,44339.0,55005
Wisconsin,"Sawyer County, Wisconsin",2019,Crude Rate,2.4,16047.0,55113
Wisconsin,"Green Lake County, Wisconsin",2019,Crude Rate,2.4,18469.0,55047
Wisconsin,"Price County, Wisconsin",2019,Crude Rate,2.4,13181.0,55099
Wisconsin,"Marquette County, Wisconsin",2019,Crude Rate,2.4,15046.0,55077
Wisconsin,"Marinette County, Wisconsin",2019,Crude Rate,2.4,39450.0,55075
Wisconsin,"Milwaukee County, Wisconsin",2019,Crude Rate,2.4,929362.0,55079
Missouri,"Shelby County, Missouri",2019,Number,2029.0,5727.0,29205
Missouri,"Webster County, Missouri",2019,Number,2029.0,37392.0,29225
Missouri,"Atchison County, Missouri",2019,Number,2029.0,5136.0,29005
Missouri,"Bates County, Missouri",2019,Number,2029.0,15924.0,29013
Missouri,"Benton County, Missouri",2019,Number,2029.0,18856.0,29015
Missouri,"Carter County, Missouri",2019,Number,2029.0,6000.0,29035
Missouri,"Dade County, Missouri",2019,Number,2029.0,7372.0,29057
Wisconsin,"Racine County, Wisconsin",2019,Crude Rate,2.4,190270.0,55101
Wisconsin,"Winnebago County, Wisconsin",2019,Crude Rate,2.4,162424.0,55139
Wisconsin,"Forest County, Wisconsin",2019,Crude Rate,2.4,8748.0,55041
Wisconsin,"Green County, Wisconsin",2019,Crude Rate,2.4,36384.0,55045
Wisconsin,"Rusk County, Wisconsin",2019,Crude Rate,2.4,13836.0,55107
Wisconsin,"Shawano County, Wisconsin",2019,Crude Rate,2.4,40118.0,55115
Wisconsin,"Langlade County, Wisconsin",2019,Crude Rate,2.4,18875.0,55067
Wisconsin,"Outagamie County, Wisconsin",2019,Crude Rate,2.4,182206.0,55087
Wisconsin,"Vernon County, Wisconsin",2019,Crude Rate,2.4,30243.0,55123
Wisconsin,"Columbia County, Wisconsin",2019,Crude Rate,2.4,55513.0,55021
Wisconsin,"Kewaunee County, Wisconsin",2019,Crude Rate,2.4,20166.0,55061
Wisconsin,"Brown County, Wisconsin",2019,Crude Rate,2.4,254072.0,55009
Wisconsin,"Eau Claire County, Wisconsin",2019,Crude Rate,2.4,99354.0,55035
Wisconsin,"Oneida County, Wisconsin",2019,Crude Rate,2.4,34673.0,55085
Wisconsin,"Polk County, Wisconsin",2019,Crude Rate,2.4,42843.0,55095
Wisconsin,"Washburn County, Wisconsin",2019,Crude Rate,2.4,15461.0,55129
Wisconsin,"Waukesha County, Wisconsin",2019,Crude Rate,2.4,395121.0,55133
Wisconsin,"Walworth County, Wisconsin",2019,Crude Rate,2.4,100240.0,55127
Wisconsin,"Crawford County, Wisconsin",2019,Crude Rate,2.4,15434.0,55023
Wisconsin,"Juneau County, Wisconsin",2019,Crude Rate,2.4,24897.0,55057
Wisconsin,"Sauk County, Wisconsin",2019,Crude Rate,2.4,62901.0,55111
Wisconsin,"Washington County, Wisconsin",2019,Crude Rate,2.4,133873.0,55131
Wisconsin,"Chippewa County, Wisconsin",2019,Crude Rate,2.4,61080.0,55017
Wisconsin,"Dane County, Wisconsin",2019,Crude Rate,2.4,522163.0,55025
Wisconsin,"Douglas County, Wisconsin",2019,Crude Rate,2.4,42121.0,55031
Wisconsin,"Jackson County, Wisconsin",2019,Crude Rate,2.4,19195.0,55053
Wisconsin,"Iowa County, Wisconsin",2019,Crude Rate,2.4,23358.0,55049
Wisconsin,"Ozaukee County, Wisconsin",2019,Crude Rate,2.4,86789.0,55089
Wisconsin,"Portage County, Wisconsin",2019,Crude Rate,2.4,67209.0,55097
Wisconsin,"Rock County, Wisconsin",2019,Crude Rate,2.4,158476.0,55105
Wisconsin,"Taylor County, Wisconsin",2019,Crude Rate,2.4,20002.0,55119
Wisconsin,"Adams County, Wisconsin",2019,Crude Rate,2.4,18922.0,55001
Wisconsin,"Bayfield County, Wisconsin",2019,Crude Rate,2.4,14830.0,55007
Wisconsin,"Monroe County, Wisconsin",2019,Crude Rate,2.4,44898.0,55081
Wisconsin,"Wood County, Wisconsin",2019,Crude Rate,2.4,72250.0,55141
Wisconsin,"Ashland County, Wisconsin",2019,Crude Rate,2.4,15007.0,55003
Wisconsin,"Florence County, Wisconsin",2019,Crude Rate,2.4,4254.0,55037
Wisconsin,"Jefferson County, Wisconsin",2019,Crude Rate,2.4,81518.0,55055
Wyoming,"Campbell County, Wyoming",2019,Age-adjusted Prevalence,6.6,46674.0,56005
Wyoming,"Lincoln County, Wyoming",2019,Age-adjusted Prevalence,6.6,19120.0,56023
Wyoming,"Natrona County, Wyoming",2019,Age-adjusted Prevalence,6.6,78266.0,56025
Wyoming,"Converse County, Wyoming",2019,Age-adjusted Prevalence,6.6,13862.0,56009
Wyoming,"Niobrara County, Wyoming",2019,Age-adjusted Prevalence,6.6,2139.0,56027
Wyoming,"Sweetwater County, Wyoming",2019,Age-adjusted Prevalence,6.6,42958.0,56037
Tennessee,"Warren County, Tennessee",2020,Age-adjusted Prevalence,17.9,40078.0,47177
Tennessee,"Washington County, Tennessee",2020,Age-adjusted Prevalence,17.9,122942.0,47179
Tennessee,"Weakley County, Tennessee",2020,Age-adjusted Prevalence,17.9,30904.0,47183
Tennessee,"Benton County, Tennessee",2020,Age-adjusted Prevalence,17.9,15996.0,47005
Tennessee,"Bledsoe County, Tennessee",2020,Age-adjusted Prevalence,17.9,13602.0,47007
Tennessee,"Campbell County, Tennessee",2020,Age-adjusted Prevalence,17.9,38853.0,47013
Tennessee,"Cannon County, Tennessee",2020,Age-adjusted Prevalence,17.9,13989.0,47015
Tennessee,"Houston County, Tennessee",2020,Age-adjusted Prevalence,17.9,7882.0,47083
Tennessee,"Maury County, Tennessee",2020,Age-adjusted Prevalence,17.9,90689.0,47119
Texas,"Polk County, Texas",2019,Crude Prevalence,13.0,45305.0,48373
Texas,"Refugio County, Texas",2019,Crude Prevalence,13.0,6969.0,48391
Texas,"Van Zandt County, Texas",2019,Crude Prevalence,13.0,54084.0,48467
Texas,"Caldwell County, Texas",2019,Crude Prevalence,13.0,39956.0,48055
Texas,"Wilbarger County, Texas",2019,Crude Prevalence,13.0,12447.0,48487
Texas,"Martin County, Texas",2019,Crude Prevalence,13.0,5589.0,48317
Missouri,"Linn County, Missouri",2019,Number,2029.0,11974.0,29115
Missouri,"Howell County, Missouri",2019,Number,2029.0,39430.0,29091
Missouri,"Johnson County, Missouri",2019,Number,2029.0,49035.0,29101
Missouri,"Laclede County, Missouri",2019,Number,2029.0,35077.0,29105
Missouri,"Maries County, Missouri",2019,Number,2029.0,8724.0,29125
Missouri,"Phelps County, Missouri",2019,Number,2029.0,41549.0,29161
Missouri,"Platte County, Missouri",2019,Number,2029.0,99505.0,29165
Missouri,"St. Francois County, Missouri",2019,Number,2029.0,59587.0,29187
Missouri,"St. Louis City, Missouri",2019,Number,2029.0,299689.0,29510
Missouri,"Andrew County, Missouri",2019,Number,2029.0,17256.0,29003
Missouri,"Butler County, Missouri",2019,Number,2029.0,41695.0,29023
Missouri,"Carroll County, Missouri",2019,Number,2029.0,8653.0,29033
Missouri,"Daviess County, Missouri",2019,Number,2029.0,8083.0,29061
Missouri,"Holt County, Missouri",2019,Number,2029.0,4310.0,29087
Missouri,"Marion County, Missouri",2019,Number,2029.0,27143.0,29127
Missouri,"Osage County, Missouri",2019,Number,2029.0,13295.0,29151
Missouri,"Ripley County, Missouri",2019,Number,2029.0,13416.0,29181
Missouri,"Warren County, Missouri",2019,Number,2029.0,34150.0,29219
Missouri,"Washington County, Missouri",2019,Number,2029.0,23594.0,29221
Missouri,"Christian County, Missouri",2019,Number,2029.0,84672.0,29043
Missouri,"Dekalb County, Missouri",2019,Number,2029.0,9186.0,29063
Missouri,"Harrison County, Missouri",2019,Number,2029.0,8297.0,29081
Missouri,"Lafayette County, Missouri",2019,Number,2029.0,31979.0,29107
Missouri,"Adair County, Missouri",2019,Number,2029.0,22758.0,29001
Missouri,"Scotland County, Missouri",2019,Number,2029.0,4801.0,29199
Missouri,"Sullivan County, Missouri",2019,Number,2029.0,6048.0,29211
Missouri,"Clark County, Missouri",2019,Number,2029.0,6622.0,29045
Missouri,"Jasper County, Missouri",2019,Number,2029.0,117475.0,29097
Missouri,"Lewis County, Missouri",2019,Number,2029.0,9181.0,29111
Missouri,"Mcdonald County, Missouri",2019,Number,2029.0,22478.0,29119
Missouri,"Perry County, Missouri",2019,Number,2029.0,18833.0,29157
Missouri,"Polk County, Missouri",2019,Number,2029.0,30160.0,29167
Missouri,"Ray County, Missouri",2019,Number,2029.0,22569.0,29177
Montana,"Hill County, Montana",2019,Number,557.0,15945.0,30041
Montana,"Chouteau County, Montana",2019,Number,557.0,5688.0,30015
Montana,"Lincoln County, Montana",2019,Number,557.0,19351.0,30053
Montana,"Park County, Montana",2019,Number,557.0,16196.0,30067
Montana,"Treasure County, Montana",2019,Number,557.0,668.0,30103
Montana,"Blaine County, Montana",2019,Number,557.0,6603.0,30005
Montana,"Sweet Grass County, Montana",2019,Number,557.0,3635.0,30097
Montana,"Teton County, Montana",2019,Number,557.0,5980.0,30099
Montana,"Prairie County, Montana",2019,Number,557.0,1226.0,30079
Montana,"Glacier County, Montana",2019,Number,557.0,13395.0,30035
Montana,"Fallon County, Montana",2019,Number,557.0,2825.0,30025
Montana,"Golden Valley County, Montana",2019,Number,557.0,728.0,30037
Montana,"Silver Bow County, Montana",2019,Number,557.0,33852.0,30093
Montana,"Stillwater County, Montana",2019,Number,557.0,9422.0,30095
Montana,"Jefferson County, Montana",2019,Number,557.0,11747.0,30043
Montana,"Granite County, Montana",2019,Number,557.0,3243.0,30039
Montana,"Wheatland County, Montana",2019,Number,557.0,2111.0,30107
Montana,"Madison County, Montana",2019,Number,557.0,8207.0,30057
Montana,"Sheridan County, Montana",2019,Number,557.0,3436.0,30091
Montana,"Carter County, Montana",2019,Number,557.0,1307.0,30011
Montana,"Big Horn County, Montana",2019,Number,557.0,13206.0,30003
Montana,"Lake County, Montana",2019,Number,557.0,29520.0,30047
Montana,"Lewis And Clark County, Montana",2019,Number,557.0,66165.0,30049
Montana,"Pondera County, Montana",2019,Number,557.0,5862.0,30073
Montana,"Yellowstone County, Montana",2019,Number,557.0,155174.0,30111
Montana,"Missoula County, Montana",2019,Number,557.0,114330.0,30063
Texas,"Yoakum County, Texas",2019,Crude Prevalence,13.0,8631.0,48501
Texas,"Hale County, Texas",2019,Crude Prevalence,13.0,31508.0,48189
Texas,"Shelby County, Texas",2019,Crude Prevalence,13.0,25111.0,48419
Texas,"Red River County, Texas",2019,Crude Prevalence,13.0,11969.0,48387
Texas,"Runnels County, Texas",2019,Crude Prevalence,13.0,9936.0,48399
Texas,"Sutton County, Texas",2019,Crude Prevalence,13.0,3807.0,48435
Texas,"Tom Green County, Texas",2019,Crude Prevalence,13.0,112042.0,48451
Texas,"Victoria County, Texas",2019,Crude Prevalence,13.0,90586.0,48469
Texas,"Wharton County, Texas",2019,Crude Prevalence,13.0,40992.0,48481
Texas,"Wichita County, Texas",2019,Crude Prevalence,13.0,116584.0,48485
Texas,"Borden County, Texas",2019,Crude Prevalence,13.0,613.0,48033
Texas,"Marion County, Texas",2019,Crude Prevalence,13.0,9906.0,48315
Texas,"Maverick County, Texas",2019,Crude Prevalence,13.0,57972.0,48323
Texas,"Grayson County, Texas",2019,Crude Prevalence,13.0,128315.0,48181
Texas,"Live Oak County, Texas",2019,Crude Prevalence,13.0,10665.0,48297
Texas,"Palo Pinto County, Texas",2019,Crude Prevalence,13.0,28153.0,48363
Texas,"Karnes County, Texas",2019,Crude Prevalence,13.0,12432.0,48255
Texas,"Dewitt County, Texas",2019,Crude Prevalence,13.0,18395.0,48123
Texas,"Callahan County, Texas",2019,Crude Prevalence,13.0,13707.0,48059
Texas,"Cass County, Texas",2019,Crude Prevalence,13.0,29558.0,48067
Texas,"Gregg County, Texas",2019,Crude Prevalence,13.0,119353.0,48183
Texas,"Madison County, Texas",2019,Crude Prevalence,13.0,10964.0,48313
Texas,"Lubbock County, Texas",2019,Crude Prevalence,13.0,292392.0,48303
Texas,"Kaufman County, Texas",2019,Crude Prevalence,13.0,122078.0,48257
Texas,"Kendall County, Texas",2019,Crude Prevalence,13.0,43212.0,48259
Texas,"Floyd County, Texas",2019,Crude Prevalence,13.0,5756.0,48153
Texas,"Bailey County, Texas",2019,Crude Prevalence,13.0,6743.0,48017
Texas,"Chambers County, Texas",2019,Crude Prevalence,13.0,40994.0,48071
Texas,"Bell County, Texas",2019,Crude Prevalence,13.0,337083.0,48027
Texas,"Cameron County, Texas",2019,Crude Prevalence,13.0,418195.0,48061
Texas,"Deaf Smith County, Texas",2019,Crude Prevalence,13.0,18461.0,48117
Texas,"El Paso County, Texas",2019,Crude Prevalence,13.0,820912.0,48141
Texas,"La Salle County, Texas",2019,Crude Prevalence,13.0,6460.0,48283
Texas,"Terrell County, Texas",2019,Crude Prevalence,13.0,896.0,48443
Texas,"Tyler County, Texas",2019,Crude Prevalence,13.0,18844.0,48457
Texas,"Wheeler County, Texas",2019,Crude Prevalence,13.0,5275.0,48483
Texas,"Archer County, Texas",2019,Crude Prevalence,13.0,8647.0,48009
Texas,"Brewster County, Texas",2019,Crude Prevalence,13.0,8987.0,48043
Texas,"Hidalgo County, Texas",2019,Crude Prevalence,13.0,844950.0,48215
Texas,"Smith County, Texas",2019,Crude Prevalence,13.0,222154.0,48423
Texas,"Crockett County, Texas",2019,Crude Prevalence,13.0,3418.0,48105
Texas,"Haskell County, Texas",2019,Crude Prevalence,13.0,5262.0,48207
Texas,"Howard County, Texas",2019,Crude Prevalence,13.0,31555.0,48227
Texas,"Mills County, Texas",2019,Crude Prevalence,13.0,4706.0,48333
Texas,"Montague County, Texas",2019,Crude Prevalence,13.0,19143.0,48337
Texas,"Panola County, Texas",2019,Crude Prevalence,13.0,22779.0,48365
Texas,"Sabine County, Texas",2019,Crude Prevalence,13.0,10326.0,48403
Texas,"Sherman County, Texas",2019,Crude Prevalence,13.0,3022.0,48421
Texas,"Swisher County, Texas",2019,Crude Prevalence,13.0,6783.0,48437
Texas,"Hunt County, Texas",2019,Crude Prevalence,13.0,91378.0,48231
Texas,"Camp County, Texas",2019,Crude Prevalence,13.0,12815.0,48063
Texas,"Hansford County, Texas",2019,Crude Prevalence,13.0,5445.0,48195
Texas,"Guadalupe County, Texas",2019,Crude Prevalence,13.0,156942.0,48187
Texas,"Clay County, Texas",2019,Crude Prevalence,13.0,10285.0,48077
Texas,"Hartley County, Texas",2019,Crude Prevalence,13.0,4120.0,48205
Texas,"Reagan County, Texas",2019,Crude Prevalence,13.0,3731.0,48383
Texas,"Hill County, Texas",2019,Crude Prevalence,13.0,34636.0,48217
Texas,"Limestone County, Texas",2019,Crude Prevalence,13.0,22572.0,48293
Texas,"Nacogdoches County, Texas",2019,Crude Prevalence,13.0,59750.0,48347
Texas,"Parmer County, Texas",2019,Crude Prevalence,13.0,9643.0,48369
Texas,"Parker County, Texas",2019,Crude Prevalence,13.0,131923.0,48367
Montana,"Ravalli County, Montana",2019,Number,557.0,42122.0,30081
Montana,"Valley County, Montana",2019,Number,557.0,7363.0,30105
Montana,"Cascade County, Montana",2019,Number,557.0,79394.0,30013
Montana,"Fergus County, Montana",2019,Number,557.0,10986.0,30027
Montana,"Garfield County, Montana",2019,Number,557.0,1036.0,30033
Montana,"Mineral County, Montana",2019,Number,557.0,4175.0,30061
Montana,"Petroleum County, Montana",2019,Number,557.0,439.0,30069
Montana,"Powell County, Montana",2019,Number,557.0,5218.0,30077
Montana,"Sanders County, Montana",2019,Number,557.0,11522.0,30089
Montana,"Wibaux County, Montana",2019,Number,557.0,1094.0,30109
Montana,"Gallatin County, Montana",2019,Number,557.0,104238.0,30031
Montana,"Meagher County, Montana",2019,Number,557.0,1864.0,30059
Montana,"Carbon County, Montana",2019,Number,557.0,10483.0,30009
Montana,"Beaverhead County, Montana",2019,Number,557.0,8943.0,30001
Montana,"Flathead County, Montana",2019,Number,557.0,98998.0,30029
Montana,"Musselshell County, Montana",2019,Number,557.0,4708.0,30065
Nebraska,"Harlan County, Nebraska",2021,Crude Prevalence,9.6,3366.0,31083
Nebraska,"York County, Nebraska",2021,Crude Prevalence,9.6,12729.0,31185
Nebraska,"Buffalo County, Nebraska",2021,Crude Prevalence,9.6,46809.0,31019
Nebraska,"Colfax County, Nebraska",2021,Crude Prevalence,9.6,10169.0,31037
Nebraska,"Hitchcock County, Nebraska",2021,Crude Prevalence,9.6,2759.0,31087
Nebraska,"Platte County, Nebraska",2021,Crude Prevalence,9.6,32725.0,31141
Nebraska,"Polk County, Nebraska",2021,Crude Prevalence,9.6,5133.0,31143
Nebraska,"Box Butte County, Nebraska",2021,Crude Prevalence,9.6,10756.0,31013
Nebraska,"Brown County, Nebraska",2021,Crude Prevalence,9.6,2963.0,31017
Nebraska,"Sheridan County, Nebraska",2021,Crude Prevalence,9.6,5170.0,31161
Nebraska,"Lancaster County, Nebraska",2021,Crude Prevalence,9.6,299690.0,31109
Nebraska,"Nuckolls County, Nebraska",2021,Crude Prevalence,9.6,4157.0,31129
Nebraska,"Banner County, Nebraska",2021,Crude Prevalence,9.6,719.0,31007
Nebraska,"Frontier County, Nebraska",2021,Crude Prevalence,9.6,2525.0,31063
Nebraska,"Douglas County, Nebraska",2021,Crude Prevalence,9.6,547883.0,31055
Nebraska,"Richardson County, Nebraska",2021,Crude Prevalence,9.6,7796.0,31147
Nebraska,"Holt County, Nebraska",2021,Crude Prevalence,9.6,10002.0,31089
Nebraska,"Furnas County, Nebraska",2021,Crude Prevalence,9.6,4636.0,31065
Nebraska,"Saline County, Nebraska",2021,Crude Prevalence,9.6,13292.0,31151
Nebraska,"Thurston County, Nebraska",2021,Crude Prevalence,9.6,7103.0,31173
Nebraska,"Washington County, Nebraska",2021,Crude Prevalence,9.6,20026.0,31177
Nebraska,"Cherry County, Nebraska",2021,Crude Prevalence,9.6,5693.0,31031
Nebraska,"Dodge County, Nebraska",2021,Crude Prevalence,9.6,35542.0,31053
Nebraska,"Garden County, Nebraska",2021,Crude Prevalence,9.6,1827.0,31069
Nebraska,"Morrill County, Nebraska",2021,Crude Prevalence,9.6,4620.0,31123
Nebraska,"Nemaha County, Nebraska",2021,Crude Prevalence,9.6,6446.0,31127
Nebraska,"Thomas County, Nebraska",2021,Crude Prevalence,9.6,645.0,31171
Nebraska,"Dakota County, Nebraska",2021,Crude Prevalence,9.6,19882.0,31043
Nebraska,"Antelope County, Nebraska",2021,Crude Prevalence,9.6,6261.0,31003
Nebraska,"Chase County, Nebraska",2021,Crude Prevalence,9.6,3712.0,31029
Nebraska,"Clay County, Nebraska",2021,Crude Prevalence,9.6,6090.0,31035
Nebraska,"Custer County, Nebraska",2021,Crude Prevalence,9.6,10623.0,31041
Nebraska,"Franklin County, Nebraska",2021,Crude Prevalence,9.6,2911.0,31061
Nebraska,"Hamilton County, Nebraska",2021,Crude Prevalence,9.6,9049.0,31081
Nebraska,"Jefferson County, Nebraska",2021,Crude Prevalence,9.6,7026.0,31095
Nebraska,"Keith County, Nebraska",2021,Crude Prevalence,9.6,7978.0,31101
Nebraska,"Loup County, Nebraska",2021,Crude Prevalence,9.6,605.0,31115
Nebraska,"Perkins County, Nebraska",2021,Crude Prevalence,9.6,2861.0,31135
Nebraska,"Saunders County, Nebraska",2021,Crude Prevalence,9.6,20883.0,31155
Nebraska,"Scotts Bluff County, Nebraska",2021,Crude Prevalence,9.6,35164.0,31157
Nebraska,"Keya Paha County, Nebraska",2021,Crude Prevalence,9.6,760.0,31103
Nebraska,"Kimball County, Nebraska",2021,Crude Prevalence,9.6,3579.0,31105
Nebraska,"Lincoln County, Nebraska",2021,Crude Prevalence,9.6,34310.0,31111
Texas,"Presidio County, Texas",2019,Crude Prevalence,13.0,6970.0,48377
Texas,"Val Verde County, Texas",2019,Crude Prevalence,13.0,46976.0,48465
Texas,"Culberson County, Texas",2019,Crude Prevalence,13.0,2208.0,48109
Texas,"Ector County, Texas",2019,Crude Prevalence,13.0,158804.0,48135
Texas,"Garza County, Texas",2019,Crude Prevalence,13.0,4208.0,48169
Texas,"Glasscock County, Texas",2019,Crude Prevalence,13.0,1510.0,48173
Texas,"Grimes County, Texas",2019,Crude Prevalence,13.0,24360.0,48185
Texas,"Collin County, Texas",2019,Crude Prevalence,13.0,968592.0,48085
Texas,"Angelina County, Texas",2019,Crude Prevalence,13.0,84680.0,48005
Texas,"Cottle County, Texas",2019,Crude Prevalence,13.0,1634.0,48101
Texas,"Hays County, Texas",2019,Crude Prevalence,13.0,205493.0,48209
Texas,"Brazoria County, Texas",2019,Crude Prevalence,13.0,348507.0,48039
Texas,"Donley County, Texas",2019,Crude Prevalence,13.0,3031.0,48129
Texas,"Atascosa County, Texas",2019,Crude Prevalence,13.0,48704.0,48013
Texas,"Nolan County, Texas",2019,Crude Prevalence,13.0,14623.0,48353
Texas,"Hudspeth County, Texas",2019,Crude Prevalence,13.0,3624.0,48229
Texas,"Ward County, Texas",2019,Crude Prevalence,13.0,11552.0,48475
Texas,"Harrison County, Texas",2019,Crude Prevalence,13.0,64974.0,48203
Texas,"Menard County, Texas",2019,Crude Prevalence,13.0,2074.0,48327
Texas,"Fayette County, Texas",2019,Crude Prevalence,13.0,24704.0,48149
Texas,"Williamson County, Texas",2019,Crude Prevalence,13.0,542471.0,48491
Texas,"Hutchinson County, Texas",2019,Crude Prevalence,13.0,21180.0,48233
Texas,"Morris County, Texas",2019,Crude Prevalence,13.0,12210.0,48343
Texas,"Orange County, Texas",2019,Crude Prevalence,13.0,82867.0,48361
Texas,"Winkler County, Texas",2019,Crude Prevalence,13.0,7767.0,48495
Texas,"Harris County, Texas",2019,Crude Prevalence,13.0,4601170.0,48201
Texas,"Burnet County, Texas",2019,Crude Prevalence,13.0,45910.0,48053
Texas,"Gillespie County, Texas",2019,Crude Prevalence,13.0,26082.0,48171
Texas,"Dallas County, Texas",2019,Crude Prevalence,13.0,2577160.0,48113
Texas,"Mcmullen County, Texas",2019,Crude Prevalence,13.0,774.0,48311
Texas,"Young County, Texas",2019,Crude Prevalence,13.0,17715.0,48503
Texas,"Johnson County, Texas",2019,Crude Prevalence,13.0,164022.0,48251
Texas,"Hopkins County, Texas",2019,Crude Prevalence,13.0,35842.0,48223
Texas,"Ochiltree County, Texas",2019,Crude Prevalence,13.0,10029.0,48357
Texas,"Knox County, Texas",2019,Crude Prevalence,13.0,3571.0,48275
Texas,"Mclennan County, Texas",2019,Crude Prevalence,13.0,241276.0,48309
Texas,"Concho County, Texas",2019,Crude Prevalence,13.0,2195.0,48095
Texas,"Edwards County, Texas",2019,Crude Prevalence,13.0,1906.0,48137
Texas,"Eastland County, Texas",2019,Crude Prevalence,13.0,17311.0,48133
Texas,"Jeff Davis County, Texas",2019,Crude Prevalence,13.0,2177.0,48243
Texas,"Jim Hogg County, Texas",2019,Crude Prevalence,13.0,5148.0,48247
Texas,"Montgomery County, Texas",2019,Crude Prevalence,13.0,568523.0,48339
Texas,"Dimmit County, Texas",2019,Crude Prevalence,13.0,10326.0,48127
Texas,"Webb County, Texas",2019,Crude Prevalence,13.0,270104.0,48479
Texas,"Armstrong County, Texas",2019,Crude Prevalence,13.0,1900.0,48011
Texas,"Castro County, Texas",2019,Crude Prevalence,13.0,7580.0,48069
Texas,"Kleberg County, Texas",2019,Crude Prevalence,13.0,29084.0,48273
Texas,"Cooke County, Texas",2019,Crude Prevalence,13.0,39109.0,48097
Texas,"Crosby County, Texas",2019,Crude Prevalence,13.0,5758.0,48107
Texas,"Fisher County, Texas",2019,Crude Prevalence,13.0,3820.0,48151
Texas,"Duval County, Texas",2019,Crude Prevalence,13.0,10647.0,48131
Texas,"Blanco County, Texas",2019,Crude Prevalence,13.0,11265.0,48031
Texas,"Jasper County, Texas",2019,Crude Prevalence,13.0,34449.0,48241
Texas,"Jefferson County, Texas",2019,Crude Prevalence,13.0,237578.0,48245
Texas,"Kinney County, Texas",2019,Crude Prevalence,13.0,3404.0,48271
Texas,"Oldham County, Texas",2019,Crude Prevalence,13.0,1669.0,48359
Texas,"Lamb County, Texas",2019,Crude Prevalence,13.0,12899.0,48279
Texas,"Lipscomb County, Texas",2019,Crude Prevalence,13.0,3320.0,48295
Texas,"Mcculloch County, Texas",2019,Crude Prevalence,13.0,7845.0,48307
Texas,"Mason County, Texas",2019,Crude Prevalence,13.0,4176.0,48319
Texas,"Dickens County, Texas",2019,Crude Prevalence,13.0,2083.0,48125
Nebraska,"Pierce County, Nebraska",2021,Crude Prevalence,9.6,6961.0,31139
Nebraska,"Sioux County, Nebraska",2021,Crude Prevalence,9.6,1219.0,31165
Nebraska,"Burt County, Nebraska",2021,Crude Prevalence,9.6,6409.0,31021
Nebraska,"Cass County, Nebraska",2021,Crude Prevalence,9.6,25271.0,31025
Nebraska,"Cuming County, Nebraska",2021,Crude Prevalence,9.6,8777.0,31039
Nebraska,"Dixon County, Nebraska",2021,Crude Prevalence,9.6,5632.0,31051
Nebraska,"Dundy County, Nebraska",2021,Crude Prevalence,9.6,1872.0,31057
Nebraska,"Grant County, Nebraska",2021,Crude Prevalence,9.6,686.0,31075
Nebraska,"Greeley County, Nebraska",2021,Crude Prevalence,9.6,2348.0,31077
Nebraska,"Hall County, Nebraska",2021,Crude Prevalence,9.6,60052.0,31079
Nebraska,"Hayes County, Nebraska",2021,Crude Prevalence,9.6,893.0,31085
Nebraska,"Otoe County, Nebraska",2021,Crude Prevalence,9.6,15640.0,31131
Nebraska,"Red Willow County, Nebraska",2021,Crude Prevalence,9.6,10344.0,31145
Nebraska,"Cedar County, Nebraska",2021,Crude Prevalence,9.6,8310.0,31027
Nebraska,"Dawes County, Nebraska",2021,Crude Prevalence,9.6,7781.0,31045
Nebraska,"Johnson County, Nebraska",2021,Crude Prevalence,9.6,4111.0,31097
Nebraska,"Cheyenne County, Nebraska",2021,Crude Prevalence,9.6,9471.0,31033
Nebraska,"Dawson County, Nebraska",2021,Crude Prevalence,9.6,23387.0,31047
Nebraska,"Garfield County, Nebraska",2021,Crude Prevalence,9.6,1935.0,31071
Nebraska,"Mcpherson County, Nebraska",2021,Crude Prevalence,9.6,395.0,31117
Nebraska,"Nance County, Nebraska",2021,Crude Prevalence,9.6,3439.0,31125
Nebraska,"Stanton County, Nebraska",2021,Crude Prevalence,9.6,5892.0,31167
Nebraska,"Valley County, Nebraska",2021,Crude Prevalence,9.6,4123.0,31175
Nevada,"Churchill County, Nevada",2019,Number,30.0,23695.0,32001
Nevada,"Douglas County, Nevada",2019,Number,30.0,47836.0,32005
Nevada,"Pershing County, Nevada",2019,Number,30.0,4720.0,32027
Nevada,"Eureka County, Nevada",2019,Number,30.0,1854.0,32011
Nevada,"Humboldt County, Nevada",2019,Number,30.0,16622.0,32013
Nevada,"White Pine County, Nevada",2019,Number,30.0,8137.0,32033
Nevada,"Elko County, Nevada",2019,Number,30.0,51463.0,32007
Nevada,"Nye County, Nevada",2019,Number,30.0,43725.0,32023
Nevada,"Storey County, Nevada",2019,Number,30.0,3970.0,32029
Nevada,"Clark County, Nevada",2019,Number,30.0,2154251.0,32003
Nevada,"Lyon County, Nevada",2019,Number,30.0,54105.0,32019
New Hampshire,"Cheshire County, New Hampshire",2020,Age-adjusted Prevalence,7.5,71402.0,33005
New Hampshire,"Grafton County, New Hampshire",2020,Age-adjusted Prevalence,7.5,83225.0,33009
